# metadata = result.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.7.1
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
Hilaria,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9700,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.7000
Keller,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6700,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.8000
Rosalia,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.8800,CS20230722_SUPT_0185,0185 Sncg Gaba_1,0.7200,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.5000
Siyana,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.5200
Jaylene,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.8600,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.5000
Kiam,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.7400
Shavonne,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9900,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9700
Loganne,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9400,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.7800
Riyanna,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0667,0667 Sncg Gaba_1,692,0.6600
Kingjames,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.6700,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,0.9700
Charliee,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.9800
Jaskaran,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.5800
Mitchell,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.5400
Suha,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9400
Benton,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.8700,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9800
Mckenna,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.5600,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.8400
Taraji,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9700,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.7000
Imtiaz,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.7100
Trayvion,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9500,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.8600
Neveen,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.8900
Jozsef,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.8300
Jazzlene,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.7000
Dayjah,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0667,0667 Sncg Gaba_1,692,0.4500
Jeremmy,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9700,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.8400
Cowan,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.7600
Joshia,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9600
Kambrie,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.8200
Deondrae,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,0.6900,CS20230722_CLUS_0664,0664 Sncg Gaba_1,666,0.9300
Kier,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.5100
Devanee,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,1.0000
Jenasys,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9500
Apollonia,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9900
Aileah,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.5100
Triumph,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.8500,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,0.9300
Qasim,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9900,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0667,0667 Sncg Gaba_1,692,0.6700
Tahiry,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,1.0000
Amere,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.7700
Binta,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.5300
Anarah,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0667,0667 Sncg Gaba_1,692,0.8400
Marjorie,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.6700
Stephane,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.8400,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.7000
Brina,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.5100,CS20230722_SUPT_0197,0197 RHP-COA Ndnf Gaba_5,0.9300,CS20230722_CLUS_0699,0699 RHP-COA Ndnf Gaba_5,675,1.0000
Traesyn,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,1.0000
Freja,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.6100
Ariya,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9900,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9900
Icelynn,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0667,0667 Sncg Gaba_1,692,0.9200
Sheva,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.8500,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.7900
Ayzel,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.5300,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.5500
Lanay,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9400,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.8500
Ariannie,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,1.0000
Mayumi,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.8200,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Vianka,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.8600
Aissata,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9100
Chaden,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9900,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9800
Ramaj,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0665,0665 Sncg Gaba_1,680,0.9900
Paitynn,CS20230722_CLAS_06,06 CTX-CGE GABA,0.7900,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.5100,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,0.9900,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Azzan,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9300,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.7800,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,0.5200,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,0.5400
Aysha,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.7400,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Amiayah,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,1.0000,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.8900
Aylan,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.7700,CS20230722_SUPT_0187,0187 Sncg Gaba_3,1.0000,CS20230722_CLUS_0675,0675 Sncg Gaba_3,645,0.8900
Lilyana,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.9700,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,1.0000
Kaelem,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9500,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.5900,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,0.9900
Natalina,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6400,CS20230722_SUPT_0185,0185 Sncg Gaba_1,0.5200,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,1.0000
Kamalani,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.8800,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,1.0000
Japji,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6600,CS20230722_SUPT_0187,0187 Sncg Gaba_3,1.0000,CS20230722_CLUS_0675,0675 Sncg Gaba_3,645,0.9900
Keirstin,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.9800,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,1.0000
Kie,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9300,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.9600,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.9600
Zadquiel,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9900,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.9900,CS20230722_CLUS_0675,0675 Sncg Gaba_3,645,0.6800
Lillian,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_046,046 Vip Gaba,0.4500,CS20230722_SUPT_0179,0179 Vip Gaba_7,0.9000,CS20230722_CLUS_0651,0651 Vip Gaba_7,650,1.0000
Cassiel,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,1.0000,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,0.5900
Nimrat,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.6100,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Zayven,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,0.7800,CS20230722_SUPT_0182,0182 Vip Gaba_10,0.7700,CS20230722_CLUS_0659,0659 Vip Gaba_10,691,1.0000
Giulian,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9800,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.5800,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.8800
Tavares,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.8400,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.9900
Mathias,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6800,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.6900
Emmalynn,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.5400,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Deshun,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,1.0000,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,1.0000
Rawlings,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6900,CS20230722_SUPT_0187,0187 Sncg Gaba_3,1.0000,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.9600
Khalel,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6500,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.9600
Edge,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.5200,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Hadley,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,0.9900,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,1.0000
Bernard,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0185,0185 Sncg Gaba_1,0.5400,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.5900
Guilianna,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.9800,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.9900
Navy,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.8500,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0689,0689 RHP-COA Ndnf Gaba_1,681,0.8100
Hellena,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,1.0000,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,0.9900
Aleph,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.7600,CS20230722_SUPT_0185,0185 Sncg Gaba_1,0.9200,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,1.0000
Javeria,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6500,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,1.0000
Avella,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.9500,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0689,0689 RHP-COA Ndnf Gaba_1,681,0.8700
Secily,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.6300,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.9700
Amour,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.9300,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Ayleene,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.5600,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.5600
Romel,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.8200,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.7100,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.9900
Tavin,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,1.0000,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,1.0000
Madalyn,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.6200,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Aldous,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9300,CS20230722_SUPT_0187,0187 Sncg Gaba_3,1.0000,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,0.7400
Tamyra,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.6400,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Ryelle,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9800,CS20230722_SUPT_0185,0185 Sncg Gaba_1,1.0000,CS20230722_CLUS_0666,0666 Sncg Gaba_1,689,0.9900
Leondre,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,0.7600,CS20230722_SUPT_0193,0193 RHP-COA Ndnf Gaba_1,1.0000,CS20230722_CLUS_0686,0686 RHP-COA Ndnf Gaba_1,670,1.0000
Aryella,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_SUPT_0187,0187 Sncg Gaba_3,0.8600,CS20230722_CLUS_0676,0676 Sncg Gaba_3,625,1.0000
