source_label,level,target_name,n_cells,group_purity,target_purity,f1,mean_boot,median_boot
Chrna2,supertype,0214 Sst Gaba_1,2,0.015037593984962405,0.2857142857142857,0.02857142857142857,0.98,0.98
Chrna2,supertype,0216 Sst Gaba_3,126,0.9473684210526315,0.19873817034700317,0.32855280312907437,0.9785714285714285,1.0
Chrna2,supertype,0217 Sst Gaba_4,1,0.007518796992481203,0.05263157894736842,0.013157894736842105,0.86,0.86
Chrna2,supertype,0219 Sst Gaba_6,1,0.007518796992481203,0.02040816326530612,0.010989010989010988,1.0,1.0
Chrna2,supertype,0225 Sst Gaba_12,2,0.015037593984962405,0.3333333333333333,0.02877697841726619,0.825,0.825
Chrna2,supertype,0227 Sst Gaba_14,1,0.007518796992481203,0.1111111111111111,0.014084507042253521,0.9,0.9
Ndnf,supertype,0096 SUB-ProS Glut_1,1,0.05263157894736842,1.0,0.1,0.99,0.99
Ndnf,supertype,0181 Vip Gaba_9,1,0.05263157894736842,0.018518518518518517,0.0273972602739726,0.83,0.83
Ndnf,supertype,0189 Sncg Gaba_5,1,0.05263157894736842,0.0058823529411764705,0.010582010582010581,0.99,0.99
Ndnf,supertype,0195 RHP-COA Ndnf Gaba_3,1,0.05263157894736842,0.014492753623188406,0.022727272727272728,1.0,1.0
Ndnf,supertype,0198 RHP-COA Ndnf Gaba_6,1,0.05263157894736842,0.014705882352941176,0.022988505747126436,1.0,1.0
Ndnf,supertype,0199 Lamp5 Gaba_1,7,0.3684210526315789,0.029914529914529916,0.05533596837944664,0.9714285714285714,1.0
Ndnf,supertype,0200 Lamp5 Gaba_2,1,0.05263157894736842,0.043478260869565216,0.04761904761904762,0.93,0.93
Ndnf,supertype,0203 Lamp5 Lhx6 Gaba_1,2,0.10526315789473684,0.005934718100890208,0.011235955056179777,1.0,1.0
Ndnf,supertype,0216 Sst Gaba_3,3,0.15789473684210525,0.00473186119873817,0.009188361408882083,0.9733333333333333,0.97
Ndnf,supertype,0219 Sst Gaba_6,1,0.05263157894736842,0.02040816326530612,0.02941176470588235,1.0,1.0
Sst_Nos1,supertype,0241 Sst Chodl Gaba_4,34,0.9714285714285714,1.0,0.9855072463768115,0.9955882352941177,1.0
Sst_Nos1,supertype,0242 Sst Chodl Gaba_5,1,0.02857142857142857,0.5,0.05405405405405405,0.82,0.82
Sst_Tac1,supertype,0162 OB Dopa-Gaba_1,1,0.006329113924050633,1.0,0.012578616352201257,0.9,0.9
Sst_Tac1,supertype,0203 Lamp5 Lhx6 Gaba_1,2,0.012658227848101266,0.005934718100890208,0.00808080808080808,1.0,1.0
Sst_Tac1,supertype,0204 Pvalb chandelier Gaba_1,2,0.012658227848101266,0.010638297872340425,0.011560693641618497,1.0,1.0
Sst_Tac1,supertype,0205 Pvalb Gaba_1,25,0.15822784810126583,0.24509803921568626,0.19230769230769232,0.9643999999999999,0.99
Sst_Tac1,supertype,0206 Pvalb Gaba_2,69,0.43670886075949367,0.8023255813953488,0.5655737704918032,0.9818840579710145,1.0
Sst_Tac1,supertype,0208 Pvalb Gaba_4,20,0.12658227848101267,0.9523809523809523,0.223463687150838,0.945,0.965
Sst_Tac1,supertype,0210 Pvalb Gaba_6,1,0.006329113924050633,1.0,0.012578616352201257,0.99,0.99
Sst_Tac1,supertype,0211 Pvalb Gaba_7,2,0.012658227848101266,1.0,0.024999999999999998,0.87,0.87
Sst_Tac1,supertype,0212 Pvalb Gaba_8,1,0.006329113924050633,1.0,0.012578616352201257,0.83,0.83
Sst_Tac1,supertype,0216 Sst Gaba_3,1,0.006329113924050633,0.0015772870662460567,0.0025252525252525255,0.88,0.88
Sst_Tac1,supertype,0219 Sst Gaba_6,28,0.17721518987341772,0.5714285714285714,0.27053140096618356,0.9982142857142857,1.0
Sst_Tac1,supertype,0225 Sst Gaba_12,1,0.006329113924050633,0.16666666666666666,0.012195121951219511,0.96,0.96
Sst_Tac1,supertype,0227 Sst Gaba_14,3,0.0189873417721519,0.3333333333333333,0.035928143712574856,0.9366666666666666,1.0
Sst_Tac1,supertype,0230 Sst Gaba_17,1,0.006329113924050633,1.0,0.012578616352201257,1.0,1.0
Sst_Tac1,supertype,0235 STR Prox1 Lhx6 Gaba_3,1,0.006329113924050633,0.3333333333333333,0.012422360248447206,1.0,1.0
Sst_other,supertype,0144 OB Meis2 Thsd7b Gaba_2,2,0.0027472527472527475,0.4,0.005457025920873125,0.95,0.95
Sst_other,supertype,0185 Sncg Gaba_1,2,0.0027472527472527475,0.013986013986013986,0.004592422502870265,0.8999999999999999,0.8999999999999999
Sst_other,supertype,0188 Sncg Gaba_4,102,0.1401098901098901,0.8360655737704918,0.24000000000000002,0.9840196078431372,1.0
Sst_other,supertype,0205 Pvalb Gaba_1,2,0.0027472527472527475,0.0196078431372549,0.004819277108433735,0.97,0.97
Sst_other,supertype,0206 Pvalb Gaba_2,2,0.0027472527472527475,0.023255813953488372,0.004914004914004914,0.98,0.98
Sst_other,supertype,0213 Pvalb Gaba_9,11,0.01510989010989011,0.7857142857142857,0.02964959568733154,0.989090909090909,1.0
Sst_other,supertype,0214 Sst Gaba_1,5,0.006868131868131868,0.7142857142857143,0.013605442176870748,0.9480000000000001,0.94
Sst_other,supertype,0215 Sst Gaba_2,5,0.006868131868131868,1.0,0.013642564802182811,0.9019999999999999,0.87
Sst_other,supertype,0216 Sst Gaba_3,504,0.6923076923076923,0.7949526813880127,0.7400881057268721,0.9796428571428571,1.0
Sst_other,supertype,0217 Sst Gaba_4,18,0.024725274725274724,0.9473684210526315,0.048192771084337345,0.9227777777777777,0.9299999999999999
Sst_other,supertype,0219 Sst Gaba_6,19,0.0260989010989011,0.3877551020408163,0.04890604890604891,0.9705263157894738,1.0
Sst_other,supertype,0223 Sst Gaba_10,11,0.01510989010989011,1.0,0.029769959404600813,0.9363636363636364,0.96
Sst_other,supertype,0224 Sst Gaba_11,18,0.024725274725274724,1.0,0.0482573726541555,0.9377777777777777,0.945
Sst_other,supertype,0225 Sst Gaba_12,3,0.004120879120879121,0.5,0.008174386920980927,0.9466666666666667,0.94
Sst_other,supertype,0226 Sst Gaba_13,12,0.016483516483516484,1.0,0.032432432432432434,0.94,0.97
Sst_other,supertype,0227 Sst Gaba_14,5,0.006868131868131868,0.5555555555555556,0.013568521031207599,0.9480000000000001,0.97
Sst_other,supertype,0235 STR Prox1 Lhx6 Gaba_3,2,0.0027472527472527475,0.6666666666666666,0.005471956224350206,1.0,1.0
Sst_other,supertype,0242 Sst Chodl Gaba_5,1,0.0013736263736263737,0.5,0.0027397260273972607,0.96,0.96
Sst_other,supertype,0362 MEA-BST Lhx6 Nfib Gaba_6,3,0.004120879120879121,1.0,0.008207934336525308,0.98,0.99
Sst_other,supertype,1161 Astro-TE NN_1,1,0.0013736263736263737,0.5,0.0027397260273972607,0.83,0.83
non_Sst,supertype,0128 NP SUB Glut_2,1,0.0005015045135406219,1.0,0.0010025062656641604,1.0,1.0
non_Sst,supertype,0135 HPF CR Glut_1,3,0.0015045135406218655,1.0,0.0030045067601402104,1.0,1.0
non_Sst,supertype,0144 OB Meis2 Thsd7b Gaba_2,3,0.0015045135406218655,0.6,0.003001500750375187,0.9700000000000001,0.97
non_Sst,supertype,0161 OB-mi Frmd7 Gaba_1,2,0.0010030090270812437,1.0,0.0020040080160320644,1.0,1.0
non_Sst,supertype,0167 OB-STR-CTX Inh IMN_2,1,0.0005015045135406219,1.0,0.0010025062656641604,0.91,0.91
non_Sst,supertype,0173 Vip Gaba_1,47,0.02357071213640923,1.0,0.046055854973052424,0.9655319148936171,0.99
non_Sst,supertype,0174 Vip Gaba_2,14,0.007021063189568706,1.0,0.013944223107569723,0.88,0.875
non_Sst,supertype,0175 Vip Gaba_3,2,0.0010030090270812437,1.0,0.0020040080160320644,0.9099999999999999,0.9099999999999999
non_Sst,supertype,0176 Vip Gaba_4,3,0.0015045135406218655,1.0,0.0030045067601402104,0.8533333333333334,0.82
non_Sst,supertype,0177 Vip Gaba_5,127,0.06369107321965897,1.0,0.11975483262611974,0.9733858267716535,1.0
non_Sst,supertype,0178 Vip Gaba_6,11,0.005516549648946841,1.0,0.010972568578553615,0.9718181818181818,1.0
non_Sst,supertype,0179 Vip Gaba_7,40,0.020060180541624874,1.0,0.03933136676499508,0.942,0.96
non_Sst,supertype,0180 Vip Gaba_8,12,0.006018054162487462,1.0,0.011964107676969092,0.9325,0.98
non_Sst,supertype,0181 Vip Gaba_9,53,0.02657973921765296,0.9814814814814815,0.05175781250000001,0.9554716981132075,0.98
non_Sst,supertype,0182 Vip Gaba_10,6,0.003009027081243731,1.0,0.005999999999999999,0.9899999999999999,1.0
non_Sst,supertype,0185 Sncg Gaba_1,141,0.07071213640922769,0.986013986013986,0.1319606925596631,0.9925531914893616,1.0
non_Sst,supertype,0186 Sncg Gaba_2,3,0.0015045135406218655,1.0,0.0030045067601402104,0.9533333333333333,0.97
non_Sst,supertype,0187 Sncg Gaba_3,90,0.04513540621865597,1.0,0.08637236084452976,0.9821111111111112,1.0
non_Sst,supertype,0188 Sncg Gaba_4,20,0.010030090270812437,0.16393442622950818,0.018903591682419656,0.9295,0.94
non_Sst,supertype,0189 Sncg Gaba_5,169,0.08475426278836509,0.9941176470588236,0.15619223659889095,0.9880473372781065,1.0
non_Sst,supertype,0190 Sncg Gaba_6,3,0.0015045135406218655,1.0,0.0030045067601402104,0.9166666666666666,0.92
non_Sst,supertype,0192 Sncg Gaba_8,2,0.0010030090270812437,1.0,0.0020040080160320644,1.0,1.0
non_Sst,supertype,0193 RHP-COA Ndnf Gaba_1,92,0.04613841524573721,1.0,0.08820709491850431,0.9978260869565218,1.0
non_Sst,supertype,0194 RHP-COA Ndnf Gaba_2,1,0.0005015045135406219,1.0,0.0010025062656641604,0.99,0.99
non_Sst,supertype,0195 RHP-COA Ndnf Gaba_3,68,0.034102306920762285,0.9855072463768116,0.06592341250605913,0.9875,1.0
non_Sst,supertype,0196 RHP-COA Ndnf Gaba_4,17,0.008525576730190571,1.0,0.01690701143709597,0.9988235294117648,1.0
non_Sst,supertype,0197 RHP-COA Ndnf Gaba_5,104,0.05215646940822467,1.0,0.09914204003813155,0.9947115384615385,1.0
non_Sst,supertype,0198 RHP-COA Ndnf Gaba_6,67,0.033600802407221665,0.9852941176470589,0.06498545101842872,0.9989552238805971,1.0
non_Sst,supertype,0199 Lamp5 Gaba_1,227,0.11384152457372117,0.9700854700854701,0.20377019748653502,0.9963436123348017,1.0
non_Sst,supertype,0200 Lamp5 Gaba_2,22,0.011033099297893681,0.9565217391304348,0.02181457610312345,0.9504545454545454,0.96
non_Sst,supertype,0201 Lamp5 Gaba_3,21,0.01053159478435306,1.0,0.02084367245657568,0.9476190476190476,0.98
non_Sst,supertype,0202 Lamp5 Gaba_4,2,0.0010030090270812437,1.0,0.0020040080160320644,0.925,0.925
non_Sst,supertype,0203 Lamp5 Lhx6 Gaba_1,333,0.1670010030090271,0.9881305637982196,0.2857142857142857,1.0,1.0
non_Sst,supertype,0204 Pvalb chandelier Gaba_1,186,0.09327983951855567,0.9893617021276596,0.1704857928505958,1.0,1.0
non_Sst,supertype,0205 Pvalb Gaba_1,75,0.03761283851554664,0.7352941176470589,0.07156488549618321,0.9656,0.99
non_Sst,supertype,0206 Pvalb Gaba_2,15,0.007522567703109328,0.1744186046511628,0.014423076923076924,0.986,1.0
non_Sst,supertype,0207 Pvalb Gaba_3,1,0.0005015045135406219,1.0,0.0010025062656641604,0.83,0.83
non_Sst,supertype,0208 Pvalb Gaba_4,1,0.0005015045135406219,0.047619047619047616,0.0009925558312655087,0.92,0.92
non_Sst,supertype,0213 Pvalb Gaba_9,3,0.0015045135406218655,0.21428571428571427,0.00298804780876494,0.9199999999999999,0.91
non_Sst,supertype,0234 STR Prox1 Lhx6 Gaba_2,1,0.0005015045135406219,1.0,0.0010025062656641604,0.99,0.99
non_Sst,supertype,0284 STR D1 Sema5a Gaba_4,1,0.0005015045135406219,1.0,0.0010025062656641604,0.88,0.88
non_Sst,supertype,0333 LSX Sall3 Lmo1 Gaba_3,1,0.0005015045135406219,1.0,0.0010025062656641604,1.0,1.0
non_Sst,supertype,1161 Astro-TE NN_1,1,0.0005015045135406219,0.5,0.0010020040080160322,1.0,1.0
non_Sst,supertype,1163 Astro-TE NN_3,2,0.0010030090270812437,1.0,0.0020040080160320644,0.9099999999999999,0.9099999999999999
Chrna2,cluster,0760 Sst Gaba_1,1,0.01098901098901099,1.0,0.02173913043478261,0.84,0.84
Chrna2,cluster,0768 Sst Gaba_3,5,0.054945054945054944,0.10416666666666667,0.07194244604316548,0.9179999999999999,0.93
Chrna2,cluster,0771 Sst Gaba_3,74,0.8131868131868132,0.5401459854014599,0.6491228070175439,0.9745945945945946,1.0
Chrna2,cluster,0772 Sst Gaba_3,1,0.01098901098901099,0.019230769230769232,0.013986013986013988,0.92,0.92
Chrna2,cluster,0773 Sst Gaba_3,6,0.06593406593406594,0.375,0.11214953271028039,0.8866666666666667,0.88
Chrna2,cluster,0776 Sst Gaba_4,1,0.01098901098901099,0.5,0.021505376344086023,0.97,0.97
Chrna2,cluster,0787 Sst Gaba_6,1,0.01098901098901099,0.2,0.02083333333333334,1.0,1.0
Chrna2,cluster,0807 Sst Gaba_12,1,0.01098901098901099,1.0,0.02173913043478261,1.0,1.0
Chrna2,cluster,0814 Sst Gaba_14,1,0.01098901098901099,0.3333333333333333,0.02127659574468085,1.0,1.0
Ndnf,cluster,0384 SUB-ProS Glut_1,1,0.3333333333333333,1.0,0.5,0.97,0.97
Ndnf,cluster,0680 Sncg Gaba_5,1,0.3333333333333333,0.034482758620689655,0.0625,0.92,0.92
Ndnf,cluster,0713 Lamp5 Gaba_1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.88,0.88
Sst_Nos1,cluster,0858 Sst Chodl Gaba_4,1,0.030303030303030304,1.0,0.05882352941176471,0.88,0.88
Sst_Nos1,cluster,0859 Sst Chodl Gaba_4,31,0.9393939393939394,1.0,0.96875,0.9977419354838709,1.0
Sst_Nos1,cluster,0861 Sst Chodl Gaba_5,1,0.030303030303030304,0.5,0.05714285714285715,0.98,0.98
Sst_Tac1,cluster,0727 Lamp5 Lhx6 Gaba_1,1,0.01,1.0,0.019801980198019802,0.99,0.99
Sst_Tac1,cluster,0733 Pvalb chandelier Gaba_1,1,0.01,0.029411764705882353,0.01492537313432836,0.96,0.96
Sst_Tac1,cluster,0734 Pvalb Gaba_1,13,0.13,0.5416666666666666,0.20967741935483872,0.9515384615384614,0.97
Sst_Tac1,cluster,0735 Pvalb Gaba_1,1,0.01,0.08333333333333333,0.017857142857142856,1.0,1.0
Sst_Tac1,cluster,0736 Pvalb Gaba_1,3,0.03,0.10714285714285714,0.046875,0.9966666666666667,1.0
Sst_Tac1,cluster,0737 Pvalb Gaba_2,31,0.31,0.9393939393939394,0.4661654135338345,0.9890322580645161,1.0
Sst_Tac1,cluster,0738 Pvalb Gaba_2,1,0.01,1.0,0.019801980198019802,1.0,1.0
Sst_Tac1,cluster,0739 Pvalb Gaba_2,21,0.21,0.75,0.328125,0.9671428571428571,1.0
Sst_Tac1,cluster,0744 Pvalb Gaba_4,1,0.01,1.0,0.019801980198019802,0.87,0.87
Sst_Tac1,cluster,0745 Pvalb Gaba_4,3,0.03,1.0,0.058252427184466014,0.93,0.95
Sst_Tac1,cluster,0747 Pvalb Gaba_4,1,0.01,1.0,0.019801980198019802,1.0,1.0
Sst_Tac1,cluster,0752 Pvalb Gaba_6,1,0.01,1.0,0.019801980198019802,1.0,1.0
Sst_Tac1,cluster,0753 Pvalb Gaba_7,1,0.01,1.0,0.019801980198019802,1.0,1.0
Sst_Tac1,cluster,0754 Pvalb Gaba_8,1,0.01,1.0,0.019801980198019802,1.0,1.0
Sst_Tac1,cluster,0774 Sst Gaba_3,1,0.01,0.022727272727272728,0.013888888888888888,0.98,0.98
Sst_Tac1,cluster,0788 Sst Gaba_6,10,0.1,0.9090909090909091,0.1801801801801802,0.993,1.0
Sst_Tac1,cluster,0791 Sst Gaba_6,8,0.08,1.0,0.14814814814814814,0.985,1.0
Sst_Tac1,cluster,0837 STR Prox1 Lhx6 Gaba_3,1,0.01,0.5,0.0196078431372549,1.0,1.0
Sst_other,cluster,0665 Sncg Gaba_1,1,0.002004008016032064,0.01694915254237288,0.0035842293906810036,1.0,1.0
Sst_other,cluster,0678 Sncg Gaba_4,101,0.20240480961923848,0.8416666666666667,0.3263327948303716,1.0,1.0
Sst_other,cluster,0735 Pvalb Gaba_1,1,0.002004008016032064,0.08333333333333333,0.003913894324853229,1.0,1.0
Sst_other,cluster,0755 Pvalb Gaba_9,7,0.014028056112224449,0.7,0.027504911591355596,1.0,1.0
Sst_other,cluster,0757 Sst Gaba_1,2,0.004008016032064128,1.0,0.007984031936127744,0.98,0.98
Sst_other,cluster,0767 Sst Gaba_3,17,0.03406813627254509,1.0,0.06589147286821706,0.9570588235294117,0.99
Sst_other,cluster,0768 Sst Gaba_3,43,0.08617234468937876,0.8958333333333334,0.15722120658135286,0.9648837209302326,0.99
Sst_other,cluster,0769 Sst Gaba_3,7,0.014028056112224449,1.0,0.027667984189723323,0.9514285714285714,0.98
Sst_other,cluster,0770 Sst Gaba_3,68,0.13627254509018036,1.0,0.2398589065255732,0.9452941176470588,0.97
Sst_other,cluster,0771 Sst Gaba_3,63,0.12625250501002003,0.45985401459854014,0.19811320754716977,0.9531746031746031,0.98
Sst_other,cluster,0772 Sst Gaba_3,51,0.10220440881763528,0.9807692307692307,0.1851179673321234,0.9456862745098039,0.97
Sst_other,cluster,0773 Sst Gaba_3,10,0.02004008016032064,0.625,0.038834951456310676,0.943,0.94
Sst_other,cluster,0774 Sst Gaba_3,43,0.08617234468937876,0.9772727272727273,0.15837937384898712,0.9825581395348837,1.0
Sst_other,cluster,0775 Sst Gaba_3,22,0.04408817635270541,1.0,0.08445297504798464,0.9613636363636363,0.98
Sst_other,cluster,0776 Sst Gaba_4,1,0.002004008016032064,0.5,0.003992015968063872,0.98,0.98
Sst_other,cluster,0780 Sst Gaba_4,7,0.014028056112224449,1.0,0.027667984189723323,0.9357142857142857,0.93
Sst_other,cluster,0785 Sst Gaba_6,1,0.002004008016032064,1.0,0.004,0.92,0.92
Sst_other,cluster,0786 Sst Gaba_6,7,0.014028056112224449,1.0,0.027667984189723323,0.9914285714285713,1.0
Sst_other,cluster,0787 Sst Gaba_6,4,0.008016032064128256,0.8,0.015873015873015872,1.0,1.0
Sst_other,cluster,0788 Sst Gaba_6,1,0.002004008016032064,0.09090909090909091,0.0039215686274509795,1.0,1.0
Sst_other,cluster,0802 Sst Gaba_10,11,0.022044088176352707,1.0,0.04313725490196079,0.9845454545454545,1.0
Sst_other,cluster,0805 Sst Gaba_11,4,0.008016032064128256,1.0,0.015904572564612324,0.925,0.915
Sst_other,cluster,0806 Sst Gaba_11,12,0.02404809619238477,1.0,0.046966731898238745,0.9791666666666666,1.0
Sst_other,cluster,0809 Sst Gaba_12,2,0.004008016032064128,1.0,0.007984031936127744,0.995,0.995
Sst_other,cluster,0810 Sst Gaba_13,8,0.01603206412825651,1.0,0.031558185404339245,0.9725,0.995
Sst_other,cluster,0811 Sst Gaba_13,1,0.002004008016032064,1.0,0.004,0.99,0.99
Sst_other,cluster,0814 Sst Gaba_14,2,0.004008016032064128,0.6666666666666666,0.00796812749003984,1.0,1.0
Sst_other,cluster,0837 STR Prox1 Lhx6 Gaba_3,1,0.002004008016032064,0.5,0.003992015968063872,1.0,1.0
Sst_other,cluster,0861 Sst Chodl Gaba_5,1,0.002004008016032064,0.5,0.003992015968063872,0.97,0.97
non_Sst,cluster,0479 NP SUB Glut_2,1,0.000835421888053467,1.0,0.0016694490818030048,0.98,0.98
non_Sst,cluster,0497 HPF CR Glut_1,2,0.001670843776106934,1.0,0.0033361134278565466,0.9550000000000001,0.9550000000000001
non_Sst,cluster,0623 Vip Gaba_1,8,0.006683375104427736,1.0,0.013278008298755186,0.99375,1.0
non_Sst,cluster,0624 Vip Gaba_1,1,0.000835421888053467,1.0,0.0016694490818030048,0.88,0.88
non_Sst,cluster,0625 Vip Gaba_1,13,0.01086048454469507,1.0,0.02148760330578512,0.9953846153846153,1.0
non_Sst,cluster,0628 Vip Gaba_2,3,0.002506265664160401,1.0,0.005,0.94,0.94
non_Sst,cluster,0629 Vip Gaba_2,5,0.004177109440267335,1.0,0.008319467554076539,0.932,0.93
non_Sst,cluster,0631 Vip Gaba_2,1,0.000835421888053467,1.0,0.0016694490818030048,0.97,0.97
non_Sst,cluster,0633 Vip Gaba_3,1,0.000835421888053467,1.0,0.0016694490818030048,1.0,1.0
non_Sst,cluster,0636 Vip Gaba_4,2,0.001670843776106934,1.0,0.0033361134278565466,0.985,0.985
non_Sst,cluster,0642 Vip Gaba_5,90,0.07518796992481203,1.0,0.13986013986013984,0.9802222222222222,1.0
non_Sst,cluster,0644 Vip Gaba_5,10,0.00835421888053467,1.0,0.01657000828500414,0.873,0.87
non_Sst,cluster,0645 Vip Gaba_6,4,0.003341687552213868,1.0,0.006661115736885928,0.9425,0.9450000000000001
non_Sst,cluster,0648 Vip Gaba_6,3,0.002506265664160401,1.0,0.005,0.9899999999999999,0.99
non_Sst,cluster,0649 Vip Gaba_7,12,0.010025062656641603,1.0,0.019851116625310174,0.9383333333333334,0.955
non_Sst,cluster,0650 Vip Gaba_7,14,0.011695906432748537,1.0,0.023121387283236997,0.9557142857142857,0.98
