source_label,level,target_name,n_cells,group_purity,target_purity,f1,mean_boot,median_boot
Sst,supertype,0227 Sst Gaba_14,1,0.0038910505836575876,1.0,0.007751937984496124,1.0,1.0
Sst,supertype,0230 Sst Gaba_17,1,0.0038910505836575876,1.0,0.007751937984496124,1.0,1.0
Sst,supertype,0362 MEA-BST Lhx6 Nfib Gaba_6,1,0.0038910505836575876,1.0,0.007751937984496124,0.99,0.99
Sst Chodl,supertype,0239 Sst Chodl Gaba_2,1,0.3333333333333333,1.0,0.5,1.0,1.0
Sst Chodl,supertype,0241 Sst Chodl Gaba_4,2,0.6666666666666666,1.0,0.8,1.0,1.0
Vip,supertype,0173 Vip Gaba_1,51,0.125,1.0,0.2222222222222222,0.9960784313725489,1.0
Vip,supertype,0174 Vip Gaba_2,57,0.13970588235294118,1.0,0.24516129032258066,0.9694736842105263,0.99
Vip,supertype,0175 Vip Gaba_3,4,0.00980392156862745,0.8,0.01937046004842615,0.9924999999999999,1.0
Vip,supertype,0176 Vip Gaba_4,1,0.0024509803921568627,1.0,0.004889975550122249,0.99,0.99
Vip,supertype,0177 Vip Gaba_5,101,0.24754901960784315,1.0,0.39685658153241654,0.9786138613861386,1.0
Vip,supertype,0178 Vip Gaba_6,12,0.029411764705882353,1.0,0.05714285714285715,0.96,0.98
Vip,supertype,0179 Vip Gaba_7,96,0.23529411764705882,0.9696969696969697,0.378698224852071,0.9764583333333333,1.0
Vip,supertype,0180 Vip Gaba_8,8,0.0196078431372549,0.34782608695652173,0.03712296983758701,0.97375,0.99
Vip,supertype,0181 Vip Gaba_9,61,0.14950980392156862,0.953125,0.2584745762711864,0.9854098360655738,1.0
Vip,supertype,0182 Vip Gaba_10,6,0.014705882352941176,0.5454545454545454,0.028639618138424822,0.9833333333333334,1.0
Vip,supertype,0183 Vip Gaba_11,1,0.0024509803921568627,1.0,0.004889975550122249,1.0,1.0
Vip,supertype,0200 Lamp5 Gaba_2,10,0.024509803921568627,0.3225806451612903,0.04555808656036446,1.0,1.0
Astro,cluster,5218 Astro-TE NN_1,1,0.09090909090909091,1.0,0.16666666666666669,1.0,1.0
Astro,cluster,5238 Astroependymal NN_1,8,0.7272727272727273,1.0,0.8421052631578948,1.0,1.0
Astro,cluster,5239 Astroependymal NN_1,2,0.18181818181818182,1.0,0.3076923076923077,0.965,0.965
CA1-ProS,cluster,0253 ENTmv-PA-COAp Glut_1,3,0.0022172949002217295,1.0,0.004424778761061947,0.98,1.0
CA1-ProS,cluster,0261 CA1-ProS Glut_1,9,0.0066518847006651885,1.0,0.013215859030837005,0.9922222222222222,1.0
CA1-ProS,cluster,0262 CA1-ProS Glut_1,382,0.28233555062823357,1.0,0.4403458213256485,0.9909685863874346,1.0
CA1-ProS,cluster,0263 CA1-ProS Glut_1,310,0.22912047302291205,1.0,0.3728202044497896,0.9926774193548388,1.0
CA1-ProS,cluster,0264 CA1-ProS Glut_1,9,0.0066518847006651885,0.9,0.013206162876008806,0.9933333333333333,1.0
CA1-ProS,cluster,0265 CA1-ProS Glut_1,5,0.003695491500369549,1.0,0.007363770250368188,0.968,1.0
CA1-ProS,cluster,0266 CA1-ProS Glut_1,17,0.012564671101256468,1.0,0.024817518248175185,0.9852941176470589,1.0
CA1-ProS,cluster,0267 CA1-ProS Glut_1,17,0.012564671101256468,1.0,0.024817518248175185,0.981764705882353,1.0
CA1-ProS,cluster,0268 CA1-ProS Glut_1,3,0.0022172949002217295,1.0,0.004424778761061947,0.9766666666666667,1.0
CA1-ProS,cluster,0269 CA1-ProS Glut_1,120,0.08869179600886919,1.0,0.16293279022403262,0.9855833333333333,1.0
CA1-ProS,cluster,0270 CA1-ProS Glut_1,25,0.018477457501847747,1.0,0.036284470246734396,0.9948,1.0
CA1-ProS,cluster,0271 CA1-ProS Glut_2,22,0.016260162601626018,1.0,0.032,0.979090909090909,1.0
CA1-ProS,cluster,0272 CA1-ProS Glut_2,79,0.058388765705838876,1.0,0.11033519553072627,0.9851898734177215,1.0
CA1-ProS,cluster,0273 CA1-ProS Glut_2,65,0.04804138950480414,1.0,0.09167842031029619,0.9816923076923078,1.0
CA1-ProS,cluster,0274 CA1-ProS Glut_2,27,0.019955654101995565,1.0,0.03913043478260869,0.9751851851851852,1.0
CA1-ProS,cluster,0275 CA1-ProS Glut_2,30,0.022172949002217297,1.0,0.04338394793926247,0.974,1.0
CA1-ProS,cluster,0276 CA1-ProS Glut_2,3,0.0022172949002217295,1.0,0.004424778761061947,1.0,1.0
CA1-ProS,cluster,0278 CA1-ProS Glut_3,7,0.005173688100517369,1.0,0.010294117647058823,1.0,1.0
