source_label,level,target_name,n_cells,coverage,purity,f1,mean_boot,median_boot
VGLUT2-13-Gpr88_Dgkk,subclass,114 COAa-PAA-MEA Barhl2 Glut,8,1.0,0.014492753623188406,0.02857142857142857,0.975,0.975
VGLUT2-14-Tshz1_Col23a1,subclass,114 COAa-PAA-MEA Barhl2 Glut,25,1.0,0.04528985507246377,0.08665511265164644,0.9956,1.0
VGLUT2-15-Rxfp1_Rspo3,subclass,114 COAa-PAA-MEA Barhl2 Glut,30,1.0,0.05434782608695652,0.10309278350515463,1.0,1.0
VGLUT2-16-Mpped1_Col23a1,subclass,114 COAa-PAA-MEA Barhl2 Glut,3,1.0,0.005434782608695652,0.010810810810810811,1.0,1.0
VGLUT2-17-Crh_Deptor,subclass,114 COAa-PAA-MEA Barhl2 Glut,14,1.0,0.025362318840579712,0.049469964664310966,0.9957142857142857,1.0
VGLUT2-18-Papp2_Cdh23,subclass,114 COAa-PAA-MEA Barhl2 Glut,15,0.9375,0.02717391304347826,0.0528169014084507,0.9993333333333333,1.0
VGLUT2-18-Papp2_Cdh23,subclass,120 MEA Otp Foxp2 Glut,1,0.0625,0.014705882352941176,0.023809523809523808,1.0,1.0
VGLUT2-19-Fst_Foxb1,subclass,114 COAa-PAA-MEA Barhl2 Glut,5,1.0,0.009057971014492754,0.017953321364452424,0.962,0.98
VGLUT2-2-Mafb_Ndnf,subclass,114 COAa-PAA-MEA Barhl2 Glut,39,1.0,0.07065217391304347,0.13197969543147206,1.0,1.0
VGLUT2-20-Zic5_Serpinb1b,subclass,012 MEA Slc17a7 Glut,11,0.8461538461538461,0.014066496163682864,0.027672955974842768,0.9900000000000001,1.0
VGLUT2-20-Zic5_Serpinb1b,subclass,113 MEA-COA-BMA Ccdc42 Glut,2,0.15384615384615385,0.006153846153846154,0.01183431952662722,0.995,0.995
VGLUT2-21-Neurod6_Rorb,subclass,012 MEA Slc17a7 Glut,59,0.9672131147540983,0.07544757033248081,0.13997627520759193,0.9964406779661017,1.0
VGLUT2-21-Neurod6_Rorb,subclass,113 MEA-COA-BMA Ccdc42 Glut,2,0.03278688524590164,0.006153846153846154,0.010362694300518133,0.985,0.985
VGLUT2-22-Ebf2_Mylk,subclass,012 MEA Slc17a7 Glut,11,0.5,0.014066496163682864,0.02736318407960199,0.9527272727272728,0.96
VGLUT2-22-Ebf2_Mylk,subclass,113 MEA-COA-BMA Ccdc42 Glut,7,0.3181818181818182,0.021538461538461538,0.04034582132564841,0.9071428571428571,0.9
VGLUT2-22-Ebf2_Mylk,subclass,114 COAa-PAA-MEA Barhl2 Glut,4,0.18181818181818182,0.007246376811594203,0.013937282229965157,0.9325,0.9550000000000001
VGLUT2-23-Nov_Gpr83,subclass,002 IT EP-CLA Glut,3,0.23076923076923078,0.1875,0.20689655172413793,0.9666666666666667,1.0
VGLUT2-23-Nov_Gpr83,subclass,113 MEA-COA-BMA Ccdc42 Glut,10,0.7692307692307693,0.03076923076923077,0.0591715976331361,0.9960000000000001,1.0
VGLUT2-24-Cdkn1c_Penk,subclass,014 LA-BLA-BMA-PA Glut,1,0.14285714285714285,0.0006779661016949153,0.0013495276653171392,0.87,0.87
VGLUT2-24-Cdkn1c_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,6,0.8571428571428571,0.018461538461538463,0.03614457831325302,0.995,1.0
VGLUT2-25-Ebf3_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,23,0.92,0.07076923076923076,0.13142857142857142,0.9843478260869566,1.0
VGLUT2-25-Ebf3_Penk,subclass,121 MEA-BST Otp Zic2 Glut,2,0.08,0.0625,0.07017543859649122,0.985,0.985
VGLUT2-26-Krt9_Matn2,subclass,113 MEA-COA-BMA Ccdc42 Glut,104,0.9719626168224299,0.32,0.4814814814814815,0.9816346153846154,0.995
VGLUT2-26-Krt9_Matn2,subclass,114 COAa-PAA-MEA Barhl2 Glut,3,0.028037383177570093,0.005434782608695652,0.009104704097116844,0.8533333333333334,0.82
VGLUT2-27-Cartpt_Igfbp6,subclass,002 IT EP-CLA Glut,1,0.041666666666666664,0.0625,0.05,0.99,0.99
VGLUT2-27-Cartpt_Igfbp6,subclass,012 MEA Slc17a7 Glut,6,0.25,0.0076726342710997444,0.01488833746898263,0.9866666666666667,1.0
VGLUT2-27-Cartpt_Igfbp6,subclass,113 MEA-COA-BMA Ccdc42 Glut,15,0.625,0.046153846153846156,0.08595988538681948,0.9826666666666667,1.0
VGLUT2-27-Cartpt_Igfbp6,subclass,114 COAa-PAA-MEA Barhl2 Glut,2,0.08333333333333333,0.0036231884057971015,0.006944444444444444,1.0,1.0
VGLUT2-28-Krt9_Penk,subclass,012 MEA Slc17a7 Glut,1,0.011904761904761904,0.0012787723785166241,0.002309468822170901,0.99,0.99
VGLUT2-28-Krt9_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,83,0.9880952380952381,0.2553846153846154,0.40586797066014674,0.9800000000000001,1.0
VGLUT2-29-Tac1_Cartpt,subclass,113 MEA-COA-BMA Ccdc42 Glut,30,1.0,0.09230769230769231,0.16901408450704225,0.9916666666666667,1.0
VGLUT2-3-Cd34_Papp2,subclass,012 MEA Slc17a7 Glut,1,0.027777777777777776,0.0012787723785166241,0.0024449877750611247,0.99,0.99
VGLUT2-3-Cd34_Papp2,subclass,114 COAa-PAA-MEA Barhl2 Glut,35,0.9722222222222222,0.06340579710144928,0.11904761904761905,0.9988571428571429,1.0
VGLUT2-30-Otp_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,16,0.8888888888888888,0.04923076923076923,0.09329446064139943,0.934375,0.94
VGLUT2-30-Otp_Penk,subclass,120 MEA Otp Foxp2 Glut,1,0.05555555555555555,0.014705882352941176,0.02325581395348837,0.98,0.98
VGLUT2-30-Otp_Penk,subclass,122 LHA-MEA Otp Glut,1,0.05555555555555555,0.041666666666666664,0.04761904761904762,0.91,0.91
VGLUT2-31-Otp_Greb1,subclass,114 COAa-PAA-MEA Barhl2 Glut,6,0.10714285714285714,0.010869565217391304,0.019736842105263153,0.9866666666666667,0.985
VGLUT2-31-Otp_Greb1,subclass,121 MEA-BST Otp Zic2 Glut,27,0.48214285714285715,0.84375,0.6136363636363635,0.975925925925926,1.0
VGLUT2-31-Otp_Greb1,subclass,122 LHA-MEA Otp Glut,23,0.4107142857142857,0.9583333333333334,0.575,0.9773913043478261,1.0
VGLUT2-32-Oxt_Avp,subclass,133 PVH-SO-PVa Otp Glut,3,1.0,1.0,1.0,1.0,1.0
VGLUT2-33-Nxph2_Calb1,subclass,113 MEA-COA-BMA Ccdc42 Glut,1,0.06666666666666667,0.003076923076923077,0.0058823529411764705,0.85,0.85
VGLUT2-33-Nxph2_Calb1,subclass,114 COAa-PAA-MEA Barhl2 Glut,14,0.9333333333333333,0.025362318840579712,0.04938271604938272,0.9678571428571429,1.0
VGLUT2-34-Gal_Col12a1,subclass,114 COAa-PAA-MEA Barhl2 Glut,41,0.9761904761904762,0.07427536231884058,0.13804713804713806,0.9921951219512195,1.0
VGLUT2-34-Gal_Col12a1,subclass,117 LHA Barhl2 Glut,1,0.023809523809523808,1.0,0.046511627906976744,1.0,1.0
VGLUT2-35-Nr4a2_Zfhx4,subclass,114 COAa-PAA-MEA Barhl2 Glut,42,1.0,0.07608695652173914,0.1414141414141414,0.9983333333333333,1.0
VGLUT2-36-Lxh1_Trp73,subclass,012 MEA Slc17a7 Glut,1,0.1111111111111111,0.0012787723785166241,0.0025284450063211127,1.0,1.0
VGLUT2-36-Lxh1_Trp73,subclass,113 MEA-COA-BMA Ccdc42 Glut,2,0.2222222222222222,0.006153846153846154,0.011976047904191617,0.985,0.985
VGLUT2-36-Lxh1_Trp73,subclass,114 COAa-PAA-MEA Barhl2 Glut,2,0.2222222222222222,0.0036231884057971015,0.007130124777183601,0.975,0.975
VGLUT2-36-Lxh1_Trp73,subclass,118 ADP-MPO Trp73 Glut,3,0.3333333333333333,1.0,0.5,0.9899999999999999,1.0
VGLUT2-36-Lxh1_Trp73,subclass,119 SI-MA-LPO-LHA Skor1 Glut,1,0.1111111111111111,0.013888888888888888,0.024691358024691357,1.0,1.0
VGLUT2-37-Rspo3_Nfib,subclass,013 COAp Grxcr2 Glut,1,0.05263157894736842,0.0019193857965451055,0.003703703703703704,0.95,0.95
VGLUT2-37-Rspo3_Nfib,subclass,119 SI-MA-LPO-LHA Skor1 Glut,18,0.9473684210526315,0.25,0.39560439560439564,0.9994444444444444,1.0
VGLUT2-38-Vwc2_Eomes,subclass,035 OB Eomes Ms4a15 Glut,1,0.029411764705882353,1.0,0.05714285714285715,1.0,1.0
VGLUT2-38-Vwc2_Eomes,subclass,114 COAa-PAA-MEA Barhl2 Glut,5,0.14705882352941177,0.009057971014492754,0.01706484641638225,1.0,1.0
VGLUT2-38-Vwc2_Eomes,subclass,119 SI-MA-LPO-LHA Skor1 Glut,28,0.8235294117647058,0.3888888888888889,0.5283018867924528,0.9942857142857143,1.0
VGLUT2-39-Tcf7l2_Skor1,subclass,114 COAa-PAA-MEA Barhl2 Glut,3,0.10714285714285714,0.005434782608695652,0.010344827586206896,0.9433333333333334,0.93
VGLUT2-39-Tcf7l2_Skor1,subclass,119 SI-MA-LPO-LHA Skor1 Glut,25,0.8928571428571429,0.3472222222222222,0.5,0.9972,1.0
VGLUT2-4-Cdhr1_Zeb2,subclass,114 COAa-PAA-MEA Barhl2 Glut,49,1.0,0.08876811594202899,0.16306156405990016,0.9997959183673469,1.0
VGLUT2-40-Otp_Pnoc,subclass,121 MEA-BST Otp Zic2 Glut,3,1.0,0.09375,0.17142857142857143,0.98,1.0
VGLUT2-41-Otp_Crabp1,subclass,120 MEA Otp Foxp2 Glut,24,1.0,0.35294117647058826,0.5217391304347826,0.9954166666666667,1.0
VGLUT2-42-Otp_Sema3c,subclass,120 MEA Otp Foxp2 Glut,42,1.0,0.6176470588235294,0.7636363636363637,0.9778571428571429,0.995
VGLUT2-5-Runx1_Zeb2,subclass,114 COAa-PAA-MEA Barhl2 Glut,21,1.0,0.03804347826086957,0.07329842931937172,1.0,1.0
VGLUT2-6-Peg10_Calcr,subclass,114 COAa-PAA-MEA Barhl2 Glut,17,1.0,0.030797101449275364,0.05975395430579965,0.9964705882352942,1.0
VGLUT2-7-Rxfp1_Cd24a,subclass,114 COAa-PAA-MEA Barhl2 Glut,11,1.0,0.019927536231884056,0.039076376554174064,0.9990909090909091,1.0
VGLUT2-8-Chrdl1_Abi3bp,subclass,114 COAa-PAA-MEA Barhl2 Glut,13,1.0,0.02355072463768116,0.04601769911504425,1.0,1.0
VGLUT2-9-Tacr3_Npnt,subclass,114 COAa-PAA-MEA Barhl2 Glut,32,1.0,0.057971014492753624,0.1095890410958904,1.0,1.0
GABA-1-Foxp2_Fmod,supertype,0289 STR-PAL Chst9 Gaba_5,1,0.034482758620689655,0.021739130434782608,0.026666666666666665,0.99,0.99
GABA-1-Foxp2_Fmod,supertype,0291 IA Mgp Gaba_2,5,0.1724137931034483,1.0,0.29411764705882354,0.992,1.0
GABA-1-Foxp2_Fmod,supertype,0292 IA Mgp Gaba_3,22,0.7586206896551724,0.9565217391304348,0.8461538461538461,0.9945454545454545,1.0
GABA-1-Foxp2_Fmod,supertype,0505 MEA-COA-BMA Ccdc42 Glut_1,1,0.034482758620689655,0.007194244604316547,0.011904761904761906,0.86,0.86
GABA-10-Prkcd-Adora2a,supertype,0274 STR D2 Gaba_1,1,0.16666666666666666,0.015151515151515152,0.027777777777777776,1.0,1.0
GABA-10-Prkcd-Adora2a,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,5,0.8333333333333334,0.02336448598130841,0.04545454545454545,1.0,1.0
GABA-11-Adora2a-Id4,supertype,0274 STR D2 Gaba_1,17,0.24285714285714285,0.25757575757575757,0.25,0.9847058823529411,0.99
GABA-11-Adora2a-Id4,supertype,0280 STR D2 Gaba_7,9,0.12857142857142856,0.8181818181818182,0.2222222222222222,0.9577777777777777,0.99
GABA-11-Adora2a-Id4,supertype,0369 CEA-BST Six3 Cyp26b1 Gaba_3,3,0.04285714285714286,0.13043478260869565,0.06451612903225808,0.9566666666666667,0.94
GABA-11-Adora2a-Id4,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,40,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.99275,1.0
GABA-11-Adora2a-Id4,supertype,0511 COAa-PAA-MEA Barhl2 Glut_3,1,0.014285714285714285,0.006756756756756757,0.009174311926605505,0.97,0.97
GABA-12-Adora2a-Scn4b,supertype,0274 STR D2 Gaba_1,46,0.7419354838709677,0.696969696969697,0.71875,0.9860869565217392,1.0
GABA-12-Adora2a-Scn4b,supertype,0275 STR D2 Gaba_2,1,0.016129032258064516,1.0,0.031746031746031744,1.0,1.0
GABA-12-Adora2a-Scn4b,supertype,0276 STR D2 Gaba_3,4,0.06451612903225806,0.8,0.11940298507462686,0.99,0.995
GABA-12-Adora2a-Scn4b,supertype,0278 STR D2 Gaba_5,2,0.03225806451612903,0.16666666666666666,0.05405405405405405,0.85,0.85
GABA-12-Adora2a-Scn4b,supertype,0279 STR D2 Gaba_6,1,0.016129032258064516,1.0,0.031746031746031744,1.0,1.0
GABA-12-Adora2a-Scn4b,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,2,0.03225806451612903,0.009345794392523364,0.014492753623188403,0.99,0.99
GABA-12-Adora2a-Scn4b,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,4,0.06451612903225806,0.08888888888888889,0.07476635514018691,1.0,1.0
GABA-12-Adora2a-Scn4b,supertype,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,2,0.03225806451612903,0.044444444444444446,0.037383177570093455,1.0,1.0
GABA-13-Adora2a-Crh,supertype,0269 STR D1 Gaba_5,1,0.07692307692307693,0.05,0.060606060606060615,1.0,1.0
GABA-13-Adora2a-Crh,supertype,0274 STR D2 Gaba_1,2,0.15384615384615385,0.030303030303030304,0.05063291139240506,0.985,0.985
GABA-13-Adora2a-Crh,supertype,0278 STR D2 Gaba_5,10,0.7692307692307693,0.8333333333333334,0.8,0.982,1.0
GABA-14-Drd1-Scn4b,supertype,0264 OT D3 Folh1 Gaba_3,4,0.16,1.0,0.2758620689655173,1.0,1.0
GABA-14-Drd1-Scn4b,supertype,0265 STR D1 Gaba_1,3,0.12,1.0,0.21428571428571425,1.0,1.0
GABA-14-Drd1-Scn4b,supertype,0267 STR D1 Gaba_3,1,0.04,1.0,0.07692307692307693,0.98,0.98
GABA-14-Drd1-Scn4b,supertype,0269 STR D1 Gaba_5,15,0.6,0.75,0.6666666666666665,0.9866666666666667,1.0
GABA-14-Drd1-Scn4b,supertype,0270 STR D1 Gaba_6,2,0.08,1.0,0.14814814814814814,0.925,0.925
GABA-15-Drd1-Ebf1,supertype,0269 STR D1 Gaba_5,4,0.3076923076923077,0.2,0.24242424242424246,0.9625,0.99
GABA-15-Drd1-Ebf1,supertype,0271 STR D1 Gaba_7,8,0.6153846153846154,1.0,0.761904761904762,0.96875,0.98
GABA-15-Drd1-Ebf1,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,1,0.07692307692307693,0.00847457627118644,0.015267175572519082,1.0,1.0
GABA-16-Prkcd-Nts,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,44,1.0,0.3728813559322034,0.54320987654321,0.9997727272727274,1.0
GABA-17-Pdyn-Ebf1,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,70,1.0,0.5932203389830508,0.7446808510638298,0.9991428571428571,1.0
GABA-18-Isl1-Tac1,supertype,0288 STR-PAL Chst9 Gaba_4,1,0.04,0.01,0.016,0.98,0.98
GABA-18-Isl1-Tac1,supertype,0381 ACB-BST-FS D1 Gaba_1,1,0.04,0.5,0.07407407407407407,1.0,1.0
GABA-18-Isl1-Tac1,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,22,0.88,0.88,0.88,0.9990909090909091,1.0
GABA-18-Isl1-Tac1,supertype,0425 BST-MPN Six3 Nrgn Gaba_6,1,0.04,0.047619047619047616,0.043478260869565216,1.0,1.0
GABA-19-Isl1-Aldoc,supertype,0381 ACB-BST-FS D1 Gaba_1,1,0.0196078431372549,0.5,0.03773584905660377,1.0,1.0
GABA-19-Isl1-Aldoc,supertype,0382 ACB-BST-FS D1 Gaba_2,1,0.0196078431372549,1.0,0.038461538461538464,0.85,0.85
GABA-19-Isl1-Aldoc,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,20,0.39215686274509803,0.7407407407407407,0.5128205128205128,0.9625,0.98
GABA-19-Isl1-Aldoc,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,3,0.058823529411764705,0.12,0.07894736842105263,0.93,0.99
GABA-19-Isl1-Aldoc,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,1,0.0196078431372549,0.00847457627118644,0.011834319526627219,0.95,0.95
GABA-19-Isl1-Aldoc,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,12,0.23529411764705882,1.0,0.38095238095238093,0.9708333333333333,0.975
GABA-19-Isl1-Aldoc,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,6,0.11764705882352941,0.8571428571428571,0.2068965517241379,0.9916666666666667,0.995
GABA-19-Isl1-Aldoc,supertype,0390 CEA-BST Ebf1 Pdyn Gaba_7,2,0.0392156862745098,0.6666666666666666,0.07407407407407407,1.0,1.0
GABA-19-Isl1-Aldoc,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,4,0.0784313725490196,1.0,0.14545454545454545,1.0,1.0
GABA-19-Isl1-Aldoc,supertype,0394 BST-SI-AAA Six3 Slc22a3 Gaba_1,1,0.0196078431372549,1.0,0.038461538461538464,1.0,1.0
GABA-2-Foxp2_Adra2a,supertype,0286 STR-PAL Chst9 Gaba_2,87,0.9456521739130435,0.9886363636363636,0.9666666666666666,0.9957471264367815,1.0
GABA-2-Foxp2_Adra2a,supertype,0288 STR-PAL Chst9 Gaba_4,1,0.010869565217391304,0.01,0.010416666666666666,0.96,0.96
GABA-2-Foxp2_Adra2a,supertype,0289 STR-PAL Chst9 Gaba_5,3,0.03260869565217391,0.06521739130434782,0.04347826086956522,0.9166666666666666,0.9
GABA-2-Foxp2_Adra2a,supertype,0292 IA Mgp Gaba_3,1,0.010869565217391304,0.043478260869565216,0.017391304347826087,1.0,1.0
GABA-20-Gpr101-Gabre,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,6,0.75,0.2222222222222222,0.34285714285714286,0.9433333333333334,0.95
GABA-20-Gpr101-Gabre,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,1,0.125,0.00847457627118644,0.015873015873015872,1.0,1.0
GABA-20-Gpr101-Gabre,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,1,0.125,0.1,0.11111111111111112,0.89,0.89
GABA-21-Vdr-Nts,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,1,0.09090909090909091,0.037037037037037035,0.05263157894736842,0.91,0.91
GABA-21-Vdr-Nts,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,1,0.09090909090909091,0.14285714285714285,0.1111111111111111,1.0,1.0
GABA-21-Vdr-Nts,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,9,0.8181818181818182,0.9,0.8571428571428572,0.9866666666666668,1.0
GABA-22-Gal-Avp,supertype,0347 MEA-BST Lhx6 Sp9 Gaba_1,1,0.03225806451612903,0.023809523809523808,0.0273972602739726,1.0,1.0
GABA-22-Gal-Avp,supertype,0363 CEA-BST Gal Avp Gaba_1,13,0.41935483870967744,1.0,0.5909090909090909,1.0,1.0
GABA-22-Gal-Avp,supertype,0425 BST-MPN Six3 Nrgn Gaba_6,17,0.5483870967741935,0.8095238095238095,0.6538461538461537,1.0,1.0
GABA-23-Fign-Lrpprc,supertype,0352 MEA-BST Lhx6 Sp9 Gaba_6,5,0.12195121951219512,1.0,0.21739130434782605,0.9879999999999999,1.0
GABA-23-Fign-Lrpprc,supertype,0373 CEA-AAA-BST Six3 Sp9 Gaba_1,30,0.7317073170731707,0.9090909090909091,0.8108108108108109,0.9853333333333333,1.0
GABA-23-Fign-Lrpprc,supertype,0375 CEA-AAA-BST Six3 Sp9 Gaba_3,1,0.024390243902439025,0.3333333333333333,0.04545454545454545,1.0,1.0
GABA-23-Fign-Lrpprc,supertype,0379 CEA-AAA-BST Six3 Sp9 Gaba_7,1,0.024390243902439025,1.0,0.047619047619047616,0.98,0.98
GABA-23-Fign-Lrpprc,supertype,0396 SI-MPO-LPO Lhx8 Gaba_1,1,0.024390243902439025,0.1,0.03921568627450981,0.84,0.84
GABA-23-Fign-Lrpprc,supertype,0425 BST-MPN Six3 Nrgn Gaba_6,3,0.07317073170731707,0.14285714285714285,0.0967741935483871,1.0,1.0
GABA-24-Fign-Ucn3,supertype,0288 STR-PAL Chst9 Gaba_4,1,0.03125,0.01,0.015151515151515152,1.0,1.0
GABA-24-Fign-Ucn3,supertype,0349 MEA-BST Lhx6 Sp9 Gaba_3,8,0.25,0.25,0.25,0.98625,1.0
GABA-24-Fign-Ucn3,supertype,0350 MEA-BST Lhx6 Sp9 Gaba_4,2,0.0625,0.05405405405405406,0.057971014492753624,0.9,0.9
GABA-24-Fign-Ucn3,supertype,0351 MEA-BST Lhx6 Sp9 Gaba_5,20,0.625,0.8333333333333334,0.7142857142857143,0.983,1.0
GABA-24-Fign-Ucn3,supertype,0509 COAa-PAA-MEA Barhl2 Glut_1,1,0.03125,0.005847953216374269,0.009852216748768473,0.93,0.93
GABA-25-Lhx8-Th,supertype,0055 MEA Slc17a7 Glut_1,1,0.018867924528301886,0.002551020408163265,0.00449438202247191,0.86,0.86
GABA-25-Lhx8-Th,supertype,0245 NDB-SI-MA-STRv Lhx8 Gaba_2,5,0.09433962264150944,1.0,0.1724137931034483,0.924,0.98
GABA-25-Lhx8-Th,supertype,0248 NDB-SI-MA-STRv Lhx8 Gaba_5,3,0.05660377358490566,1.0,0.10714285714285715,0.9966666666666667,1.0
GABA-25-Lhx8-Th,supertype,0249 NDB-SI-MA-STRv Lhx8 Gaba_6,21,0.39622641509433965,1.0,0.5675675675675675,0.9890476190476191,1.0
GABA-25-Lhx8-Th,supertype,0251 NDB-SI-MA-STRv Lhx8 Gaba_8,1,0.018867924528301886,1.0,0.037037037037037035,1.0,1.0
GABA-25-Lhx8-Th,supertype,0252 NDB-SI-MA-STRv Lhx8 Gaba_9,8,0.1509433962264151,1.0,0.26229508196721313,0.9725,1.0
GABA-25-Lhx8-Th,supertype,0254 NDB-SI-MA-STRv Lhx8 Gaba_11,1,0.018867924528301886,1.0,0.037037037037037035,1.0,1.0
GABA-25-Lhx8-Th,supertype,0255 NDB-SI-MA-STRv Lhx8 Gaba_12,3,0.05660377358490566,1.0,0.10714285714285715,0.9666666666666667,0.96
GABA-25-Lhx8-Th,supertype,0261 PAL-STR Gaba-Chol_3,1,0.018867924528301886,1.0,0.037037037037037035,1.0,1.0
GABA-25-Lhx8-Th,supertype,0396 SI-MPO-LPO Lhx8 Gaba_1,9,0.16981132075471697,0.9,0.2857142857142857,1.0,1.0
GABA-26-Cbln4-Sst,supertype,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,18,0.75,0.4186046511627907,0.5373134328358209,0.9983333333333333,1.0
GABA-26-Cbln4-Sst,supertype,0356 MEA-BST Lhx6 Nr2e1 Gaba_3,6,0.25,0.2,0.22222222222222224,0.965,0.99
GABA-27-Lhx6-Nxph2,supertype,0244 NDB-SI-MA-STRv Lhx8 Gaba_1,2,0.024096385542168676,1.0,0.047058823529411764,0.95,0.95
GABA-27-Lhx6-Nxph2,supertype,0253 NDB-SI-MA-STRv Lhx8 Gaba_10,2,0.024096385542168676,1.0,0.047058823529411764,0.9450000000000001,0.9450000000000001
GABA-27-Lhx6-Nxph2,supertype,0256 NDB-SI-MA-STRv Lhx8 Gaba_13,1,0.012048192771084338,1.0,0.02380952380952381,1.0,1.0
GABA-27-Lhx6-Nxph2,supertype,0340 MEA-BST Sox6 Gaba_4,1,0.012048192771084338,0.058823529411764705,0.02,1.0,1.0
GABA-27-Lhx6-Nxph2,supertype,0341 MEA-BST Sox6 Gaba_5,1,0.012048192771084338,1.0,0.02380952380952381,1.0,1.0
GABA-27-Lhx6-Nxph2,supertype,0347 MEA-BST Lhx6 Sp9 Gaba_1,4,0.04819277108433735,0.09523809523809523,0.064,0.9525,0.9450000000000001
GABA-27-Lhx6-Nxph2,supertype,0349 MEA-BST Lhx6 Sp9 Gaba_3,24,0.2891566265060241,0.75,0.417391304347826,0.9824999999999999,1.0
GABA-27-Lhx6-Nxph2,supertype,0350 MEA-BST Lhx6 Sp9 Gaba_4,20,0.24096385542168675,0.5405405405405406,0.3333333333333333,0.967,0.99
GABA-27-Lhx6-Nxph2,supertype,0351 MEA-BST Lhx6 Sp9 Gaba_5,3,0.03614457831325301,0.125,0.05607476635514018,0.9866666666666667,0.99
GABA-27-Lhx6-Nxph2,supertype,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,25,0.30120481927710846,0.5813953488372093,0.39682539682539686,0.9984000000000001,1.0
GABA-28-Cbln4-Luzp2,supertype,0194 RHP-COA Ndnf Gaba_2,1,0.058823529411764705,0.018867924528301886,0.028571428571428574,0.9,0.9
GABA-28-Cbln4-Luzp2,supertype,0338 MEA-BST Sox6 Gaba_2,1,0.058823529411764705,0.015625,0.024691358024691357,1.0,1.0
GABA-28-Cbln4-Luzp2,supertype,0340 MEA-BST Sox6 Gaba_4,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9973333333333334,1.0
GABA-29-Prlr-Greb1,supertype,0347 MEA-BST Lhx6 Sp9 Gaba_1,37,0.7254901960784313,0.8809523809523809,0.7956989247311828,0.9697297297297298,1.0
GABA-29-Prlr-Greb1,supertype,0350 MEA-BST Lhx6 Sp9 Gaba_4,14,0.27450980392156865,0.3783783783783784,0.3181818181818182,0.9714285714285714,1.0
GABA-3-Foxp2_Col6a1,supertype,0056 MEA Slc17a7 Glut_2,1,0.007518796992481203,0.005376344086021506,0.006269592476489028,0.86,0.86
GABA-3-Foxp2_Col6a1,supertype,0199 Lamp5 Gaba_1,1,0.007518796992481203,0.0058823529411764705,0.0066006600660066,0.89,0.89
GABA-3-Foxp2_Col6a1,supertype,0281 STR D1 Sema5a Gaba_1,1,0.007518796992481203,1.0,0.014925373134328356,0.98,0.98
GABA-3-Foxp2_Col6a1,supertype,0284 STR D1 Sema5a Gaba_4,8,0.06015037593984962,1.0,0.11347517730496454,0.98125,0.985
GABA-3-Foxp2_Col6a1,supertype,0287 STR-PAL Chst9 Gaba_3,7,0.05263157894736842,1.0,0.1,0.9385714285714286,0.93
GABA-3-Foxp2_Col6a1,supertype,0288 STR-PAL Chst9 Gaba_4,96,0.7218045112781954,0.96,0.8240343347639485,0.9613541666666667,0.985
GABA-3-Foxp2_Col6a1,supertype,0289 STR-PAL Chst9 Gaba_5,16,0.12030075187969924,0.34782608695652173,0.17877094972067037,0.958125,0.99
GABA-3-Foxp2_Col6a1,supertype,0373 CEA-AAA-BST Six3 Sp9 Gaba_1,1,0.007518796992481203,0.030303030303030304,0.012048192771084336,1.0,1.0
GABA-3-Foxp2_Col6a1,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.007518796992481203,0.018867924528301886,0.010752688172043012,0.88,0.88
GABA-3-Foxp2_Col6a1,supertype,0511 COAa-PAA-MEA Barhl2 Glut_3,1,0.007518796992481203,0.006756756756756757,0.007117437722419929,1.0,1.0
GABA-30-Prlr-Calcr,supertype,0233 STR Prox1 Lhx6 Gaba_1,1,0.02,0.034482758620689655,0.02531645569620253,1.0,1.0
